Cluster,avg_equity2P,avg_equity3P
199,0.430812,0.377896
200,0.417656,0.280274
201,0.639359,0.461148
202,0.483018,0.384736
203,0.559429,0.440148
204,0.909988,0.804382
205,0.306654,0.229162
206,0.407898,0.240055
207,0.728512,0.575895
208,0.573722,0.397703
209,0.94785,0.882473
210,0.361707,0.304713
211,0.517128,0.353569
212,0.495922,0.35901
213,0.504159,0.392151
214,0.306657,0.173019
215,0.378636,0.263392
216,0.512188,0.337157
217,0.434967,0.301744
218,0.379236,0.284133
219,0.891186,0.824392
220,0.263786,0.171657
221,0.4404,0.338279
222,0.447233,0.245189
223,0.436222,0.267777
224,0.32744,0.185945
225,0.903855,0.84353
226,0.684737,0.554983
227,0.682962,0.517492
228,0.297574,0.249469
229,0.599419,0.392049
230,0.51343,0.312973
231,0.550616,0.36536
232,0.615828,0.487624
233,0.894019,0.850937
234,0.335791,0.195352
235,0.775875,0.604071
236,0.777825,0.644349
237,0.356983,0.242595
238,0.902462,0.790308
239,0.466229,0.402611
240,0.376743,0.191065
241,0.271858,0.180714
242,0.864629,0.726677
243,0.429461,0.247691
244,0.36167,0.251697
245,0.620062,0.388898
246,0.616646,0.399572
247,0.496537,0.305947
248,0.861847,0.773912
249,0.369668,0.206578
250,0.384861,0.249324
251,0.457909,0.327366
252,0.207689,0.144758
253,0.948564,0.902171
254,0.362748,0.182246
255,0.885797,0.797821
256,0.651959,0.489368
257,0.773009,0.614102
258,0.477938,0.2636
259,0.374728,0.232329
260,0.720322,0.561712
261,0.278294,0.142062
262,0.698974,0.520215
263,0.913813,0.858201
264,0.67679,0.541061
265,0.588577,0.460535
266,0.225613,0.124648
267,0.610155,0.423138
268,0.338962,0.217614
269,0.533728,0.398017
270,0.304007,0.217982
271,0.463337,0.262678
272,0.540614,0.375954
273,0.522771,0.310851
274,0.639072,0.452449
275,0.641403,0.435955
276,0.525008,0.392908
277,0.548835,0.403895
278,0.585818,0.413406
279,0.57199,0.454865
280,0.536395,0.324041
281,0.541238,0.458143
282,0.310035,0.208895
283,0.509737,0.328352
284,0.491168,0.34613
285,0.693299,0.503367
286,0.672447,0.481499
287,0.45551,0.286681
288,0.792736,0.692945
289,0.491173,0.328466
290,0.637624,0.500479
291,0.367576,0.25988
292,0.278853,0.178271
293,0.216637,0.151785
294,0.45739,0.374273
295,0.67404,0.436507
296,0.604492,0.420569
297,0.924969,0.852729
298,0.730174,0.598657
299,0.483905,0.316741
300,0.612662,0.446048
301,0.42919,0.264034
302,0.82069,0.670887
303,0.75679,0.621038
304,0.712947,0.587636
305,0.2914,0.220225
306,0.691535,0.482995
307,0.677573,0.524696
308,0.613317,0.459214
309,0.292427,0.167475
310,0.554093,0.378729
311,0.342344,0.195064
312,0.1715,0.0913159
313,0.445111,0.267433
314,0.594197,0.444759
315,0.622557,0.426627
316,0.505881,0.365858
317,0.261314,0.123129
318,0.478168,0.363014
319,0.87326,0.780072
320,0.529407,0.32927
321,0.438461,0.225175
322,0.2791,0.216485
323,0.183081,0.101731
324,0.564157,0.405721
325,0.4147,0.201382
326,0.624269,0.478862
327,0.539671,0.405302
328,0.268534,0.203768
329,0.358603,0.200704
330,0.79975,0.652493
331,0.397515,0.195114
332,0.431155,0.315517
333,0.636373,0.475704
334,0.655702,0.468882
335,0.522524,0.368699
336,0.320679,0.142179
337,0.565241,0.363051
338,0.639815,0.483554
339,0.649174,0.430813
340,0.331668,0.162585
341,0.422901,0.270626
342,0.535408,0.433728
343,0.526803,0.361746
344,0.399649,0.260172
345,0.719975,0.518907
346,0.439633,0.250463
347,0.553508,0.433297
348,0.62649,0.487143
349,0.408841,0.230455
350,0.83567,0.719824
351,0.345285,0.244984
352,0.822298,0.72178
353,0.283355,0.149164
354,0.629569,0.505908
355,0.740612,0.551933
356,0.397823,0.276753
357,0.360122,0.229054
358,0.354303,0.174526
359,0.577159,0.423035
360,0.545997,0.354265
361,0.506256,0.30067
362,0.915778,0.820142
